room,day,period,startTime,endTime,status,attendance,semester
SHB207,5,9,17:00,18:00,1,0,1
SHB207,5,10,18:00,19:00,1,1,1
SHB207,5,11,18:30,21:30,1,1,1
SHB207,6,1,9:00,10:00,0,0,1
SHB207,6,2,10:00,11:00,0,0,1
SHB207,6,3,11:00,12:00,0,0,1
SHB207,6,4,12:00,13:00,0,0,1
SHB207,6,5,13:00,14:00,0,0,1
SHB207,6,6,14:00,15:00,0,0,1
SHB207,6,7,15:00,16:00,0,0,1
SHB207,6,8,16:00,17:00,1,1,1
SHB207,6,9,17:00,18:00,0,0,1
SHB207,6,10,18:00,19:00,0,0,1
SHB207,6,11,18:30,21:30,0,0,1
SHB301,1,1,9:00,10:00,0,0,1
SHB301,1,2,10:00,11:00,1,1,1
SHB301,1,3,11:00,12:00,1,1,1
SHB301,1,4,12:00,13:00,1,1,1
SHB301,1,5,13:00,14:00,1,0,1
SHB301,1,6,14:00,15:00,0,0,1
SHB301,1,7,15:00,16:00,1,1,1
SHB301,1,8,16:00,17:00,1,0,1
SHB301,1,9,17:00,18:00,0,0,1
SHB301,1,10,18:00,19:00,1,1,1
SHB301,1,11,18:30,21:30,1,0,1
SHB301,2,1,9:00,10:00,1,1,1
SHB301,2,2,10:00,11:00,1,0,1
SHB301,2,3,11:00,12:00,1,1,1
SHB301,2,4,12:00,13:00,1,1,1
SHB301,2,5,13:00,14:00,1,1,1
SHB301,2,6,14:00,15:00,1,1,1
SHB301,2,7,15:00,16:00,0,0,1
SHB301,2,8,16:00,17:00,0,0,1
SHB301,2,9,17:00,18:00,0,0,1
SHB301,2,10,18:00,19:00,1,1,1
SHB301,2,11,18:30,21:30,1,1,1
SHB301,3,1,9:00,10:00,1,1,1
SHB301,3,2,10:00,11:00,1,1,1
SHB301,3,3,11:00,12:00,1,1,1
SHB301,3,4,12:00,13:00,1,1,1
SHB301,3,5,13:00,14:00,0,0,1
SHB301,3,6,14:00,15:00,1,1,1
SHB301,3,7,15:00,16:00,1,1,1
SHB301,3,8,16:00,17:00,1,1,1
SHB301,3,9,17:00,18:00,1,0,1
SHB301,3,10,18:00,19:00,0,0,1
SHB301,3,11,18:30,21:30,1,1,1
SHB301,4,1,9:00,10:00,1,1,1
SHB301,4,2,10:00,11:00,1,1,1
SHB301,4,3,11:00,12:00,1,1,1
SHB301,4,4,12:00,13:00,1,1,1
SHB301,4,5,13:00,14:00,0,0,1
SHB301,4,6,14:00,15:00,0,0,1
SHB301,4,7,15:00,16:00,0,0,1
SHB301,4,8,16:00,17:00,1,1,1
SHB301,4,9,17:00,18:00,1,1,1
SHB301,4,10,18:00,19:00,1,1,1
SHB301,4,11,18:30,21:30,1,1,1
SHB301,5,1,9:00,10:00,1,1,1
SHB301,5,2,10:00,11:00,1,1,1
SHB301,5,3,11:00,12:00,1,1,1
SHB301,5,4,12:00,13:00,1,0,1
SHB301,5,5,13:00,14:00,0,0,1
SHB301,5,6,14:00,15:00,1,0,1
SHB301,5,7,15:00,16:00,1,1,1
SHB301,5,8,16:00,17:00,0,0,1
SHB301,5,9,17:00,18:00,1,0,1
SHB301,5,10,18:00,19:00,1,1,1
SHB301,5,11,18:30,21:30,1,1,1
SHB301,6,1,9:00,10:00,0,0,1
SHB301,6,2,10:00,11:00,0,0,1
SHB301,6,3,11:00,12:00,0,0,1
SHB301,6,4,12:00,13:00,0,0,1
SHB301,6,5,13:00,14:00,0,0,1
SHB301,6,6,14:00,15:00,0,0,1
SHB301,6,7,15:00,16:00,1,1,1
SHB301,6,8,16:00,17:00,0,0,1
SHB301,6,9,17:00,18:00,0,0,1
SHB301,6,10,18:00,19:00,0,0,1
SHB301,6,11,18:30,21:30,0,0,1
SHB302,1,1,9:00,10:00,0,0,1
SHB302,1,2,10:00,11:00,1,0,1
SHB302,1,3,11:00,12:00,1,1,1
SHB302,1,4,12:00,13:00,1,1,1
SHB302,1,5,13:00,14:00,1,1,1
SHB302,1,6,14:00,15:00,0,0,1
SHB302,1,7,15:00,16:00,1,1,1
SHB302,1,8,16:00,17:00,1,1,1
SHB302,1,9,17:00,18:00,1,0,1
SHB302,1,10,18:00,19:00,1,0,1
SHB302,1,11,18:30,21:30,0,0,1
SHB302,2,1,9:00,10:00,1,1,1
SHB302,2,2,10:00,11:00,1,1,1
SHB302,2,3,11:00,12:00,1,1,1
SHB302,2,4,12:00,13:00,1,1,1
SHB302,2,5,13:00,14:00,1,0,1
SHB302,2,6,14:00,15:00,1,1,1
SHB302,2,7,15:00,16:00,1,1,1
SHB302,2,8,16:00,17:00,1,0,1
SHB302,2,9,17:00,18:00,1,1,1
SHB302,2,10,18:00,19:00,1,1,1
SHB302,2,11,18:30,21:30,0,0,1
SHB302,3,1,9:00,10:00,1,1,1
SHB302,3,2,10:00,11:00,1,0,1
SHB302,3,3,11:00,12:00,1,0,1
SHB302,3,4,12:00,13:00,1,1,1
SHB302,3,5,13:00,14:00,0,0,1
SHB302,3,6,14:00,15:00,0,0,1
SHB302,3,7,15:00,16:00,0,0,1
SHB302,3,8,16:00,17:00,0,0,1
SHB302,3,9,17:00,18:00,0,0,1
SHB302,3,10,18:00,19:00,0,0,1
SHB302,3,11,18:30,21:30,1,1,1
SHB302,4,1,9:00,10:00,1,1,1
SHB302,4,2,10:00,11:00,1,1,1
SHB302,4,3,11:00,12:00,1,1,1
SHB302,4,4,12:00,13:00,1,1,1
SHB302,4,5,13:00,14:00,0,0,1
SHB302,4,6,14:00,15:00,0,0,1
SHB302,4,7,15:00,16:00,0,0,1
SHB302,4,8,16:00,17:00,0,0,1
SHB302,4,9,17:00,18:00,1,1,1
SHB302,4,10,18:00,19:00,1,0,1
SHB302,4,11,18:30,21:30,0,0,1
SHB302,5,1,9:00,10:00,0,0,1
SHB302,5,2,10:00,11:00,0,0,1
SHB302,5,3,11:00,12:00,0,0,1
SHB302,5,4,12:00,13:00,1,1,1
SHB302,5,5,13:00,14:00,1,1,1
SHB302,5,6,14:00,15:00,1,1,1
SHB302,5,7,15:00,16:00,1,1,1
SHB302,5,8,16:00,17:00,0,0,1
SHB302,5,9,17:00,18:00,1,1,1
SHB302,5,10,18:00,19:00,1,1,1
SHB302,5,11,18:30,21:30,1,0,1
SHB302,6,1,9:00,10:00,0,0,1
SHB302,6,2,10:00,11:00,0,0,1
SHB302,6,3,11:00,12:00,0,0,1
SHB302,6,4,12:00,13:00,1,1,1
SHB302,6,5,13:00,14:00,0,0,1
SHB302,6,6,14:00,15:00,0,0,1
SHB302,6,7,15:00,16:00,0,0,1
SHB302,6,8,16:00,17:00,0,0,1
SHB302,6,9,17:00,18:00,0,0,1
SHB302,6,10,18:00,19:00,0,0,1
SHB302,6,11,18:30,21:30,0,0,1
SHB303 CL,1,1,9:00,10:00,1,0,1
SHB303 CL,1,2,10:00,11:00,1,1,1
SHB303 CL,1,3,11:00,12:00,1,0,1
SHB303 CL,1,4,12:00,13:00,1,1,1
SHB303 CL,1,5,13:00,14:00,1,1,1
SHB303 CL,1,6,14:00,15:00,1,1,1
SHB303 CL,1,7,15:00,16:00,1,1,1
SHB303 CL,1,8,16:00,17:00,1,1,1
SHB303 CL,1,9,17:00,18:00,1,1,1
SHB303 CL,1,10,18:00,19:00,1,1,1
SHB303 CL,1,11,18:30,21:30,0,0,1
SHB303 CL,2,1,9:00,10:00,1,1,1
SHB303 CL,2,2,10:00,11:00,1,1,1
SHB303 CL,2,3,11:00,12:00,1,0,1
SHB303 CL,2,4,12:00,13:00,1,1,1
SHB303 CL,2,5,13:00,14:00,1,1,1
SHB303 CL,2,6,14:00,15:00,1,0,1
SHB303 CL,2,7,15:00,16:00,0,0,1
SHB303 CL,2,8,16:00,17:00,0,0,1
SHB303 CL,2,9,17:00,18:00,0,0,1
SHB303 CL,2,10,18:00,19:00,1,1,1
SHB303 CL,2,11,18:30,21:30,1,1,1
SHB303 CL,3,1,9:00,10:00,0,0,1
SHB303 CL,3,2,10:00,11:00,0,0,1
SHB303 CL,3,3,11:00,12:00,0,0,1
SHB303 CL,3,4,12:00,13:00,0,0,1
SHB303 CL,3,5,13:00,14:00,0,0,1
SHB303 CL,3,6,14:00,15:00,0,0,1
SHB303 CL,3,7,15:00,16:00,0,0,1
SHB303 CL,3,8,16:00,17:00,1,1,1
SHB303 CL,3,9,17:00,18:00,1,1,1
SHB303 CL,3,10,18:00,19:00,1,1,1
SHB303 CL,3,11,18:30,21:30,1,1,1
SHB303 CL,4,1,9:00,10:00,0,0,1
SHB303 CL,4,2,10:00,11:00,0,0,1
SHB303 CL,4,3,11:00,12:00,1,1,1
SHB303 CL,4,4,12:00,13:00,1,1,1
SHB303 CL,4,5,13:00,14:00,1,0,1
SHB303 CL,4,6,14:00,15:00,1,0,1
SHB303 CL,4,7,15:00,16:00,0,0,1
SHB303 CL,4,8,16:00,17:00,1,1,1
SHB303 CL,4,9,17:00,18:00,1,1,1
SHB303 CL,4,10,18:00,19:00,1,1,1
SHB303 CL,4,11,18:30,21:30,1,1,1
SHB303 CL,5,1,9:00,10:00,0,0,1
SHB303 CL,5,2,10:00,11:00,1,1,1
SHB303 CL,5,3,11:00,12:00,1,1,1
SHB303 CL,5,4,12:00,13:00,1,1,1
SHB303 CL,5,5,13:00,14:00,1,1,1
SHB303 CL,5,6,14:00,15:00,0,0,1
SHB303 CL,5,7,15:00,16:00,1,1,1
SHB303 CL,5,8,16:00,17:00,1,1,1
SHB303 CL,5,9,17:00,18:00,1,1,1
SHB303 CL,5,10,18:00,19:00,1,1,1
SHB303 CL,5,11,18:30,21:30,1,1,1
SHB303 CL,6,1,9:00,10:00,0,0,1
SHB303 CL,6,2,10:00,11:00,0,0,1
SHB303 CL,6,3,11:00,12:00,1,1,1
SHB303 CL,6,4,12:00,13:00,0,0,1
SHB303 CL,6,5,13:00,14:00,0,0,1
SHB303 CL,6,6,14:00,15:00,0,0,1
SHB303 CL,6,7,15:00,16:00,0,0,1
SHB303 CL,6,8,16:00,17:00,1,1,1
SHB303 CL,6,9,17:00,18:00,1,1,1
SHB303 CL,6,10,18:00,19:00,1,1,1
SHB303 CL,6,11,18:30,21:30,1,1,1
SHB304 CL,1,1,9:00,10:00,1,1,1
SHB304 CL,1,2,10:00,11:00,1,0,1
SHB304 CL,1,3,11:00,12:00,1,1,1
SHB304 CL,1,4,12:00,13:00,1,1,1
SHB304 CL,1,5,13:00,14:00,1,1,1
SHB304 CL,1,6,14:00,15:00,1,1,1
SHB304 CL,1,7,15:00,16:00,1,1,1
SHB304 CL,1,8,16:00,17:00,1,1,1
SHB304 CL,1,9,17:00,18:00,1,0,1
SHB304 CL,1,10,18:00,19:00,1,1,1
SHB304 CL,1,11,18:30,21:30,1,0,1
SHB304 CL,2,1,9:00,10:00,1,1,1
SHB304 CL,2,2,10:00,11:00,1,1,1
SHB304 CL,2,3,11:00,12:00,1,1,1
SHB304 CL,2,4,12:00,13:00,1,1,1
SHB304 CL,2,5,13:00,14:00,1,1,1
SHB304 CL,2,6,14:00,15:00,1,1,1
SHB304 CL,2,7,15:00,16:00,1,0,1
SHB304 CL,2,8,16:00,17:00,1,1,1
SHB304 CL,2,9,17:00,18:00,0,0,1
SHB304 CL,2,10,18:00,19:00,0,0,1
SHB304 CL,2,11,18:30,21:30,1,0,1
SHB304 CL,3,1,9:00,10:00,1,1,1
SHB304 CL,3,2,10:00,11:00,1,1,1
SHB304 CL,3,3,11:00,12:00,1,0,1
SHB304 CL,3,4,12:00,13:00,1,1,1
SHB304 CL,3,5,13:00,14:00,1,1,1
SHB304 CL,3,6,14:00,15:00,1,0,1
SHB304 CL,3,7,15:00,16:00,0,0,1
SHB304 CL,3,8,16:00,17:00,0,0,1
SHB304 CL,3,9,17:00,18:00,1,0,1
SHB304 CL,3,10,18:00,19:00,1,0,1
SHB304 CL,3,11,18:30,21:30,1,0,1
SHB304 CL,4,1,9:00,10:00,1,1,1
SHB304 CL,4,2,10:00,11:00,1,1,1
SHB304 CL,4,3,11:00,12:00,1,1,1
SHB304 CL,4,4,12:00,13:00,1,1,1
SHB304 CL,4,5,13:00,14:00,1,1,1
SHB304 CL,4,6,14:00,15:00,1,1,1
SHB304 CL,4,7,15:00,16:00,1,1,1
SHB304 CL,4,8,16:00,17:00,1,1,1
SHB304 CL,4,9,17:00,18:00,0,0,1
SHB304 CL,4,10,18:00,19:00,1,1,1
SHB304 CL,4,11,18:30,21:30,1,1,1
SHB304 CL,5,1,9:00,10:00,1,1,1
SHB304 CL,5,2,10:00,11:00,1,0,1
SHB304 CL,5,3,11:00,12:00,1,0,1
SHB304 CL,5,4,12:00,13:00,1,1,1
SHB304 CL,5,5,13:00,14:00,1,0,1
SHB304 CL,5,6,14:00,15:00,1,0,1
SHB304 CL,5,7,15:00,16:00,1,1,1
SHB304 CL,5,8,16:00,17:00,1,1,1
SHB304 CL,5,9,17:00,18:00,0,0,1
SHB304 CL,5,10,18:00,19:00,0,0,1
SHB304 CL,5,11,18:30,21:30,1,1,1
SHB304 CL,6,1,9:00,10:00,0,0,1
SHB304 CL,6,2,10:00,11:00,1,1,1
SHB304 CL,6,3,11:00,12:00,0,0,1
SHB304 CL,6,4,12:00,13:00,0,0,1
SHB304 CL,6,5,13:00,14:00,0,0,1
SHB304 CL,6,6,14:00,15:00,0,0,1
SHB304 CL,6,7,15:00,16:00,0,0,1
SHB304 CL,6,8,16:00,17:00,0,0,1
SHB304 CL,6,9,17:00,18:00,0,0,1
SHB304 CL,6,10,18:00,19:00,0,0,1
SHB304 CL,6,11,18:30,21:30,0,0,1
SHB305 CL,1,1,9:00,10:00,0,0,1
SHB305 CL,1,2,10:00,11:00,1,1,1
SHB305 CL,1,3,11:00,12:00,1,0,1
SHB305 CL,1,4,12:00,13:00,0,0,1
SHB305 CL,1,5,13:00,14:00,1,1,1
SHB305 CL,1,6,14:00,15:00,1,1,1
SHB305 CL,1,7,15:00,16:00,1,1,1
SHB305 CL,1,8,16:00,17:00,1,0,1
SHB305 CL,1,9,17:00,18:00,1,1,1
SHB305 CL,1,10,18:00,19:00,1,1,1
SHB305 CL,1,11,18:30,21:30,1,0,1
SHB305 CL,2,1,9:00,10:00,1,1,1
SHB305 CL,2,2,10:00,11:00,1,1,1
SHB305 CL,2,3,11:00,12:00,1,1,1
SHB305 CL,2,4,12:00,13:00,1,1,1
SHB305 CL,2,5,13:00,14:00,1,1,1
SHB305 CL,2,6,14:00,15:00,1,1,1
SHB305 CL,2,7,15:00,16:00,0,0,1
SHB305 CL,2,8,16:00,17:00,0,0,1
SHB305 CL,2,9,17:00,18:00,0,0,1
SHB305 CL,2,10,18:00,19:00,1,0,1
SHB305 CL,2,11,18:30,21:30,1,1,1
SHB305 CL,3,1,9:00,10:00,0,0,1
SHB305 CL,3,2,10:00,11:00,1,1,1
SHB305 CL,3,3,11:00,12:00,1,1,1
SHB305 CL,3,4,12:00,13:00,1,0,1
SHB305 CL,3,5,13:00,14:00,1,1,1
SHB305 CL,3,6,14:00,15:00,0,0,1
SHB305 CL,3,7,15:00,16:00,0,0,1
SHB305 CL,3,8,16:00,17:00,0,0,1
SHB305 CL,3,9,17:00,18:00,1,1,1
SHB305 CL,3,10,18:00,19:00,1,1,1
SHB305 CL,3,11,18:30,21:30,0,0,1
SHB305 CL,4,1,9:00,10:00,1,1,1
SHB305 CL,4,2,10:00,11:00,1,1,1
SHB305 CL,4,3,11:00,12:00,1,1,1
SHB305 CL,4,4,12:00,13:00,1,1,1
SHB305 CL,4,5,13:00,14:00,0,0,1
SHB305 CL,4,6,14:00,15:00,1,1,1
SHB305 CL,4,7,15:00,16:00,1,0,1
SHB305 CL,4,8,16:00,17:00,0,0,1
SHB305 CL,4,9,17:00,18:00,0,0,1
SHB305 CL,4,10,18:00,19:00,1,0,1
SHB305 CL,4,11,18:30,21:30,1,1,1
SHB305 CL,5,1,9:00,10:00,1,0,1
SHB305 CL,5,2,10:00,11:00,1,0,1
SHB305 CL,5,3,11:00,12:00,1,1,1
SHB305 CL,5,4,12:00,13:00,1,1,1
SHB305 CL,5,5,13:00,14:00,0,0,1
SHB305 CL,5,6,14:00,15:00,1,0,1
SHB305 CL,5,7,15:00,16:00,1,1,1
SHB305 CL,5,8,16:00,17:00,1,0,1
SHB305 CL,5,9,17:00,18:00,1,1,1
SHB305 CL,5,10,18:00,19:00,1,1,1
SHB305 CL,5,11,18:30,21:30,1,1,1
SHB305 CL,6,1,9:00,10:00,0,0,1
SHB305 CL,6,2,10:00,11:00,1,0,1
SHB305 CL,6,3,11:00,12:00,1,1,1
SHB305 CL,6,4,12:00,13:00,0,0,1
SHB305 CL,6,5,13:00,14:00,0,0,1
SHB305 CL,6,6,14:00,15:00,0,0,1
SHB305 CL,6,7,15:00,16:00,0,0,1
SHB305 CL,6,8,16:00,17:00,1,0,1
SHB305 CL,6,9,17:00,18:00,0,0,1
SHB305 CL,6,10,18:00,19:00,0,0,1
SHB305 CL,6,11,18:30,21:30,1,1,1
SHB404,1,1,9:00,10:00,1,1,1
SHB404,1,2,10:00,11:00,1,0,1
SHB404,1,3,11:00,12:00,1,1,1
SHB404,1,4,12:00,13:00,1,1,1
SHB404,1,5,13:00,14:00,1,1,1
SHB404,1,6,14:00,15:00,1,1,1
SHB404,1,7,15:00,16:00,0,0,1
SHB404,1,8,16:00,17:00,0,0,1
SHB404,1,9,17:00,18:00,1,1,1
SHB404,1,10,18:00,19:00,1,0,1
SHB404,1,11,18:30,21:30,0,0,1
SHB404,2,1,9:00,10:00,1,0,1
SHB404,2,2,10:00,11:00,1,0,1
SHB404,2,3,11:00,12:00,1,0,1
SHB404,2,4,12:00,13:00,1,1,1
SHB404,2,5,13:00,14:00,1,1,1
SHB404,2,6,14:00,15:00,1,0,1
SHB404,2,7,15:00,16:00,1,1,1
SHB404,2,8,16:00,17:00,1,1,1
SHB404,2,9,17:00,18:00,0,0,1
SHB404,2,10,18:00,19:00,1,0,1
SHB404,2,11,18:30,21:30,1,1,1
SHB404,3,1,9:00,10:00,1,1,1
SHB404,3,2,10:00,11:00,1,1,1
SHB404,3,3,11:00,12:00,1,0,1
SHB404,3,4,12:00,13:00,1,1,1
SHB404,3,5,13:00,14:00,0,0,1
SHB404,3,6,14:00,15:00,1,1,1
SHB404,3,7,15:00,16:00,1,1,1
SHB404,3,8,16:00,17:00,1,1,1
SHB404,3,9,17:00,18:00,1,0,1
SHB404,3,10,18:00,19:00,0,0,1
SHB404,3,11,18:30,21:30,1,1,1
SHB404,4,1,9:00,10:00,0,0,1
SHB404,4,2,10:00,11:00,1,1,1
SHB404,4,3,11:00,12:00,1,1,1
SHB404,4,4,12:00,13:00,1,1,1
SHB404,4,5,13:00,14:00,1,0,1
SHB404,4,6,14:00,15:00,1,0,1
SHB404,4,7,15:00,16:00,1,1,1
SHB404,4,8,16:00,17:00,1,1,1
SHB404,4,9,17:00,18:00,1,1,1
SHB404,4,10,18:00,19:00,0,0,1
SHB404,4,11,18:30,21:30,1,1,1
SHB404,5,1,9:00,10:00,0,0,1
SHB404,5,2,10:00,11:00,1,1,1
SHB404,5,3,11:00,12:00,1,1,1
SHB404,5,4,12:00,13:00,1,1,1
SHB404,5,5,13:00,14:00,1,0,1
SHB404,5,6,14:00,15:00,0,0,1
SHB404,5,7,15:00,16:00,0,0,1
SHB404,5,8,16:00,17:00,0,0,1
SHB404,5,9,17:00,18:00,0,0,1
SHB404,5,10,18:00,19:00,0,0,1
SHB404,5,11,18:30,21:30,1,1,1
SHB404,6,1,9:00,10:00,0,0,1
SHB404,6,2,10:00,11:00,0,0,1
SHB404,6,3,11:00,12:00,0,0,1
SHB404,6,4,12:00,13:00,0,0,1
SHB404,6,5,13:00,14:00,0,0,1
SHB404,6,6,14:00,15:00,0,0,1
SHB404,6,7,15:00,16:00,0,0,1
SHB404,6,8,16:00,17:00,0,0,1
SHB404,6,9,17:00,18:00,0,0,1
SHB404,6,10,18:00,19:00,1,1,1
SHB404,6,11,18:30,21:30,0,0,1
SHB405,1,1,9:00,10:00,0,0,1
SHB405,1,2,10:00,11:00,1,1,1
SHB405,1,3,11:00,12:00,1,1,1
SHB405,1,4,12:00,13:00,1,1,1
SHB405,1,5,13:00,14:00,1,1,1
SHB405,1,6,14:00,15:00,0,0,1
SHB405,1,7,15:00,16:00,0,0,1
SHB405,1,8,16:00,17:00,0,0,1
SHB405,1,9,17:00,18:00,0,0,1
SHB405,1,10,18:00,19:00,0,0,1
SHB405,1,11,18:30,21:30,0,0,1
SHB405,2,1,9:00,10:00,1,0,1
SHB405,2,2,10:00,11:00,1,1,1
SHB405,2,3,11:00,12:00,1,1,1
SHB405,2,4,12:00,13:00,1,1,1
SHB405,2,5,13:00,14:00,0,0,1
SHB405,2,6,14:00,15:00,0,0,1
SHB405,2,7,15:00,16:00,0,0,1
SHB405,2,8,16:00,17:00,1,1,1
SHB405,2,9,17:00,18:00,1,1,1
SHB405,2,10,18:00,19:00,1,1,1
SHB405,2,11,18:30,21:30,1,1,1
SHB405,3,1,9:00,10:00,1,1,1
SHB405,3,2,10:00,11:00,1,1,1
SHB405,3,3,11:00,12:00,1,0,1
SHB405,3,4,12:00,13:00,1,1,1
SHB405,3,5,13:00,14:00,0,0,1
SHB405,3,6,14:00,15:00,0,0,1
SHB405,3,7,15:00,16:00,0,0,1
SHB405,3,8,16:00,17:00,1,1,1
SHB405,3,9,17:00,18:00,1,1,1
SHB405,3,10,18:00,19:00,1,0,1
SHB405,3,11,18:30,21:30,1,1,1
SHB405,4,1,9:00,10:00,1,1,1
SHB405,4,2,10:00,11:00,1,1,1
SHB405,4,3,11:00,12:00,1,1,1
SHB405,4,4,12:00,13:00,1,1,1
SHB405,4,5,13:00,14:00,0,0,1
SHB405,4,6,14:00,15:00,0,0,1
SHB405,4,7,15:00,16:00,0,0,1
SHB405,4,8,16:00,17:00,0,0,1
SHB405,4,9,17:00,18:00,0,0,1
SHB405,4,10,18:00,19:00,0,0,1
SHB405,4,11,18:30,21:30,1,1,1
SHB405,5,1,9:00,10:00,1,1,1
SHB405,5,2,10:00,11:00,1,1,1
SHB405,5,3,11:00,12:00,1,1,1
SHB405,5,4,12:00,13:00,1,0,1
SHB405,5,5,13:00,14:00,0,0,1
SHB405,5,6,14:00,15:00,0,0,1
SHB405,5,7,15:00,16:00,1,1,1
SHB405,5,8,16:00,17:00,1,1,1
SHB405,5,9,17:00,18:00,0,0,1
SHB405,5,10,18:00,19:00,0,0,1
SHB405,5,11,18:30,21:30,0,0,1
SHB405,6,1,9:00,10:00,0,0,1
SHB405,6,2,10:00,11:00,0,0,1
SHB405,6,3,11:00,12:00,0,0,1
SHB405,6,4,12:00,13:00,0,0,1
SHB405,6,5,13:00,14:00,0,0,1
SHB405,6,6,14:00,15:00,0,0,1
SHB405,6,7,15:00,16:00,0,0,1
SHB405,6,8,16:00,17:00,0,0,1
SHB405,6,9,17:00,18:00,0,0,1
SHB405,6,10,18:00,19:00,0,0,1
SHB405,6,11,18:30,21:30,0,0,1
SHB406,1,1,9:00,10:00,1,0,1
SHB406,1,2,10:00,11:00,1,1,1
SHB406,1,3,11:00,12:00,1,0,1
SHB406,1,4,12:00,13:00,1,0,1
SHB406,1,5,13:00,14:00,1,1,1
SHB406,1,6,14:00,15:00,1,1,1
SHB406,1,7,15:00,16:00,1,0,1
SHB406,1,8,16:00,17:00,1,1,1
SHB406,1,9,17:00,18:00,0,0,1
SHB406,1,10,18:00,19:00,0,0,1
SHB406,1,11,18:30,21:30,0,0,1
SHB406,2,1,9:00,10:00,1,1,1
SHB406,2,2,10:00,11:00,1,1,1
SHB406,2,3,11:00,12:00,0,0,1
SHB406,2,4,12:00,13:00,1,1,1
SHB406,2,5,13:00,14:00,1,1,1
SHB406,2,6,14:00,15:00,1,1,1
SHB406,2,7,15:00,16:00,1,0,1
SHB406,2,8,16:00,17:00,0,0,1
SHB406,2,9,17:00,18:00,1,1,1
SHB406,2,10,18:00,19:00,1,1,1
SHB406,2,11,18:30,21:30,0,0,1
SHB406,3,1,9:00,10:00,1,1,1
SHB406,3,2,10:00,11:00,1,1,1
SHB406,3,3,11:00,12:00,1,1,1
SHB406,3,4,12:00,13:00,1,1,1
SHB406,3,5,13:00,14:00,1,1,1
SHB406,3,6,14:00,15:00,1,1,1
SHB406,3,7,15:00,16:00,0,0,1
SHB406,3,8,16:00,17:00,0,0,1
SHB406,3,9,17:00,18:00,0,0,1
SHB406,3,10,18:00,19:00,0,0,1
SHB406,3,11,18:30,21:30,0,0,1
SHB406,4,1,9:00,10:00,1,0,1
SHB406,4,2,10:00,11:00,1,1,1
SHB406,4,3,11:00,12:00,1,1,1
SHB406,4,4,12:00,13:00,1,1,1
SHB406,4,5,13:00,14:00,1,1,1
SHB406,4,6,14:00,15:00,1,1,1
SHB406,4,7,15:00,16:00,1,0,1
SHB406,4,8,16:00,17:00,1,1,1
SHB406,4,9,17:00,18:00,1,1,1
SHB406,4,10,18:00,19:00,1,1,1
SHB406,4,11,18:30,21:30,0,0,1
SHB406,5,1,9:00,10:00,1,1,1
SHB406,5,2,10:00,11:00,1,1,1
SHB406,5,3,11:00,12:00,1,0,1
SHB406,5,4,12:00,13:00,1,1,1
SHB406,5,5,13:00,14:00,1,1,1
SHB406,5,6,14:00,15:00,1,1,1
SHB406,5,7,15:00,16:00,1,1,1
SHB406,5,8,16:00,17:00,1,1,1
SHB406,5,9,17:00,18:00,1,0,1
SHB406,5,10,18:00,19:00,1,1,1
SHB406,5,11,18:30,21:30,1,1,1
SHB406,6,1,9:00,10:00,1,1,1
SHB406,6,2,10:00,11:00,0,0,1
SHB406,6,3,11:00,12:00,0,0,1
SHB406,6,4,12:00,13:00,1,1,1
SHB406,6,5,13:00,14:00,0,0,1
SHB406,6,6,14:00,15:00,0,0,1
SHB406,6,7,15:00,16:00,0,0,1
SHB406,6,8,16:00,17:00,0,0,1
SHB406,6,9,17:00,18:00,1,1,1
SHB406,6,10,18:00,19:00,0,0,1
SHB406,6,11,18:30,21:30,0,0,1
SHB407,1,1,9:00,10:00,1,1,1
SHB407,1,2,10:00,11:00,1,1,1
SHB407,1,3,11:00,12:00,1,0,1
SHB407,1,4,12:00,13:00,1,0,1
SHB407,1,5,13:00,14:00,0,0,1
SHB407,1,6,14:00,15:00,0,0,1
SHB407,1,7,15:00,16:00,0,0,1
SHB407,1,8,16:00,17:00,1,0,1
SHB407,1,9,17:00,18:00,1,1,1
SHB407,1,10,18:00,19:00,1,0,1
SHB407,1,11,18:30,21:30,1,1,1
SHB407,2,1,9:00,10:00,1,0,1
SHB407,2,2,10:00,11:00,1,1,1
SHB407,2,3,11:00,12:00,1,0,1
SHB407,2,4,12:00,13:00,1,1,1
SHB407,2,5,13:00,14:00,0,0,1
SHB407,2,6,14:00,15:00,0,0,1
SHB407,2,7,15:00,16:00,0,0,1
SHB407,2,8,16:00,17:00,0,0,1
SHB407,2,9,17:00,18:00,0,0,1
SHB407,2,10,18:00,19:00,0,0,1
SHB407,2,11,18:30,21:30,0,0,1
SHB407,3,1,9:00,10:00,1,1,1
SHB407,3,2,10:00,11:00,1,0,1
SHB407,3,3,11:00,12:00,1,1,1
SHB407,3,4,12:00,13:00,1,1,1
SHB407,3,5,13:00,14:00,0,0,1
SHB407,3,6,14:00,15:00,0,0,1
SHB407,3,7,15:00,16:00,0,0,1
SHB407,3,8,16:00,17:00,1,1,1
SHB407,3,9,17:00,18:00,1,1,1
SHB407,3,10,18:00,19:00,0,0,1
SHB407,3,11,18:30,21:30,0,0,1
SHB407,4,1,9:00,10:00,1,1,1
SHB407,4,2,10:00,11:00,1,0,1
SHB407,4,3,11:00,12:00,1,1,1
SHB407,4,4,12:00,13:00,1,1,1
SHB407,4,5,13:00,14:00,0,0,1
SHB407,4,6,14:00,15:00,1,1,1
