,room,day,period,startTime,endTime,status,attendance,semester,partOfDay
1835,IB308 (23),5,11,18:30,21:30,1,1,1,4
1836,IB308 (23),6,1,9:00,10:00,0,0,1,1
1837,IB308 (23),6,2,10:00,11:00,1,1,1,1
1838,IB308 (23),6,3,11:00,12:00,0,0,1,1
1839,IB308 (23),6,4,12:00,13:00,0,0,1,2
1840,IB308 (23),6,5,13:00,14:00,0,0,1,2
1841,IB308 (23),6,6,14:00,15:00,0,0,1,2
1842,IB308 (23),6,7,15:00,16:00,0,0,1,4
1843,IB308 (23),6,8,16:00,17:00,0,0,1,3
1844,IB308 (23),6,9,17:00,18:00,0,0,1,3
1845,IB308 (23),6,10,18:00,19:00,0,0,1,4
1846,IB308 (23),6,11,18:30,21:30,0,0,1,4
1847,IB309 (50),1,1,9:00,10:00,1,1,1,1
1848,IB309 (50),1,2,10:00,11:00,1,1,1,1
1849,IB309 (50),1,3,11:00,12:00,1,0,1,1
1850,IB309 (50),1,4,12:00,13:00,1,1,1,2
1851,IB309 (50),1,5,13:00,14:00,0,0,1,2
1852,IB309 (50),1,6,14:00,15:00,0,0,1,2
1853,IB309 (50),1,7,15:00,16:00,0,0,1,4
1854,IB309 (50),1,8,16:00,17:00,0,0,1,3
1855,IB309 (50),1,9,17:00,18:00,0,0,1,3
1856,IB309 (50),1,10,18:00,19:00,1,1,1,4
1857,IB309 (50),1,11,18:30,21:30,1,1,1,4
1858,IB309 (50),2,1,9:00,10:00,1,1,1,1
1859,IB309 (50),2,2,10:00,11:00,1,1,1,1
1860,IB309 (50),2,3,11:00,12:00,1,0,1,1
1861,IB309 (50),2,4,12:00,13:00,1,1,1,2
1862,IB309 (50),2,5,13:00,14:00,0,0,1,2
1863,IB309 (50),2,6,14:00,15:00,1,1,1,2
1864,IB309 (50),2,7,15:00,16:00,1,1,1,4
1865,IB309 (50),2,8,16:00,17:00,1,1,1,3
1866,IB309 (50),2,9,17:00,18:00,1,1,1,3
1867,IB309 (50),2,10,18:00,19:00,0,0,1,4
1868,IB309 (50),2,11,18:30,21:30,1,1,1,4
1869,IB309 (50),3,1,9:00,10:00,0,0,1,1
1870,IB309 (50),3,2,10:00,11:00,0,0,1,1
1871,IB309 (50),3,3,11:00,12:00,1,1,1,1
1872,IB309 (50),3,4,12:00,13:00,1,0,1,2
1873,IB309 (50),3,5,13:00,14:00,1,1,1,2
1874,IB309 (50),3,6,14:00,15:00,1,0,1,2
1875,IB309 (50),3,7,15:00,16:00,0,0,1,4
1876,IB309 (50),3,8,16:00,17:00,0,0,1,3
1877,IB309 (50),3,9,17:00,18:00,0,0,1,3
1878,IB309 (50),3,10,18:00,19:00,0,0,1,4
1879,IB309 (50),3,11,18:30,21:30,0,0,1,4
1880,IB309 (50),4,1,9:00,10:00,1,1,1,1
1881,IB309 (50),4,2,10:00,11:00,1,1,1,1
1882,IB309 (50),4,3,11:00,12:00,1,0,1,1
1883,IB309 (50),4,4,12:00,13:00,1,1,1,2
1884,IB309 (50),4,5,13:00,14:00,1,0,1,2
1885,IB309 (50),4,6,14:00,15:00,1,1,1,2
1886,IB309 (50),4,7,15:00,16:00,0,0,1,4
1887,IB309 (50),4,8,16:00,17:00,1,1,1,3
1888,IB309 (50),4,9,17:00,18:00,1,1,1,3
1889,IB309 (50),4,10,18:00,19:00,1,1,1,4
1890,IB309 (50),4,11,18:30,21:30,1,1,1,4
1891,IB309 (50),5,1,9:00,10:00,0,0,1,1
1892,IB309 (50),5,2,10:00,11:00,0,0,1,1
1893,IB309 (50),5,3,11:00,12:00,1,1,1,1
1894,IB309 (50),5,4,12:00,13:00,1,1,1,2
1895,IB309 (50),5,5,13:00,14:00,1,1,1,2
1896,IB309 (50),5,6,14:00,15:00,1,1,1,2
1897,IB309 (50),5,7,15:00,16:00,1,1,1,4
1898,IB309 (50),5,8,16:00,17:00,1,1,1,3
1899,IB309 (50),5,9,17:00,18:00,0,0,1,3
1900,IB309 (50),5,10,18:00,19:00,0,0,1,4
1901,IB309 (50),5,11,18:30,21:30,0,0,1,4
1902,IB309 (50),6,1,9:00,10:00,0,0,1,1
1903,IB309 (50),6,2,10:00,11:00,0,0,1,1
1904,IB309 (50),6,3,11:00,12:00,0,0,1,1
1905,IB309 (50),6,4,12:00,13:00,0,0,1,2
1906,IB309 (50),6,5,13:00,14:00,1,1,1,2
1907,IB309 (50),6,6,14:00,15:00,1,1,1,2
1908,IB309 (50),6,7,15:00,16:00,0,0,1,4
1909,IB309 (50),6,8,16:00,17:00,0,0,1,3
1910,IB309 (50),6,9,17:00,18:00,0,0,1,3
1911,IB309 (50),6,10,18:00,19:00,0,0,1,4
1912,IB309 (50),6,11,18:30,21:30,0,0,1,4
1913,IB310 (22),1,1,9:00,10:00,1,1,1,1
1914,IB310 (22),1,2,10:00,11:00,1,1,1,1
1915,IB310 (22),1,3,11:00,12:00,1,1,1,1
1916,IB310 (22),1,4,12:00,13:00,1,1,1,2
1917,IB310 (22),1,5,13:00,14:00,1,1,1,2
1918,IB310 (22),1,6,14:00,15:00,1,0,1,2
1919,IB310 (22),1,7,15:00,16:00,0,0,1,4
1920,IB310 (22),1,8,16:00,17:00,1,1,1,3
1921,IB310 (22),1,9,17:00,18:00,1,1,1,3
1922,IB310 (22),1,10,18:00,19:00,0,0,1,4
1923,IB310 (22),1,11,18:30,21:30,1,1,1,4
1924,IB310 (22),2,1,9:00,10:00,0,0,1,1
1925,IB310 (22),2,2,10:00,11:00,0,0,1,1
1926,IB310 (22),2,3,11:00,12:00,1,1,1,1
1927,IB310 (22),2,4,12:00,13:00,1,1,1,2
1928,IB310 (22),2,5,13:00,14:00,1,0,1,2
1929,IB310 (22),2,6,14:00,15:00,1,1,1,2
1930,IB310 (22),2,7,15:00,16:00,0,0,1,4
1931,IB310 (22),2,8,16:00,17:00,0,0,1,3
1932,IB310 (22),2,9,17:00,18:00,0,0,1,3
1933,IB310 (22),2,10,18:00,19:00,0,0,1,4
1934,IB310 (22),2,11,18:30,21:30,1,1,1,4
1935,IB310 (22),3,1,9:00,10:00,1,1,1,1
1936,IB310 (22),3,2,10:00,11:00,1,1,1,1
1937,IB310 (22),3,3,11:00,12:00,1,1,1,1
1938,IB310 (22),3,4,12:00,13:00,1,1,1,2
1939,IB310 (22),3,5,13:00,14:00,0,0,1,2
1940,IB310 (22),3,6,14:00,15:00,0,0,1,2
1941,IB310 (22),3,7,15:00,16:00,0,0,1,4
1942,IB310 (22),3,8,16:00,17:00,1,1,1,3
1943,IB310 (22),3,9,17:00,18:00,1,1,1,3
1944,IB310 (22),3,10,18:00,19:00,1,0,1,4
1945,IB310 (22),3,11,18:30,21:30,1,1,1,4
1946,IB310 (22),4,1,9:00,10:00,1,0,1,1
1947,IB310 (22),4,2,10:00,11:00,1,1,1,1
1948,IB310 (22),4,3,11:00,12:00,1,1,1,1
1949,IB310 (22),4,4,12:00,13:00,1,1,1,2
1950,IB310 (22),4,5,13:00,14:00,0,0,1,2
1951,IB310 (22),4,6,14:00,15:00,0,0,1,2
1952,IB310 (22),4,7,15:00,16:00,0,0,1,4
1953,IB310 (22),4,8,16:00,17:00,0,0,1,3
1954,IB310 (22),4,9,17:00,18:00,0,0,1,3
1955,IB310 (22),4,10,18:00,19:00,0,0,1,4
1956,IB310 (22),4,11,18:30,21:30,1,1,1,4
1957,IB310 (22),5,1,9:00,10:00,0,0,1,1
1958,IB310 (22),5,2,10:00,11:00,0,0,1,1
1959,IB310 (22),5,3,11:00,12:00,1,1,1,1
1960,IB310 (22),5,4,12:00,13:00,1,0,1,2
1961,IB310 (22),5,5,13:00,14:00,1,1,1,2
1962,IB310 (22),5,6,14:00,15:00,1,1,1,2
1963,IB310 (22),5,7,15:00,16:00,1,1,1,4
1964,IB310 (22),5,8,16:00,17:00,1,0,1,3
1965,IB310 (22),5,9,17:00,18:00,1,1,1,3
1966,IB310 (22),5,10,18:00,19:00,1,1,1,4
1967,IB310 (22),5,11,18:30,21:30,0,0,1,4
1968,IB310 (22),6,1,9:00,10:00,0,0,1,1
1969,IB310 (22),6,2,10:00,11:00,1,1,1,1
1970,IB310 (22),6,3,11:00,12:00,0,0,1,1
1971,IB310 (22),6,4,12:00,13:00,1,1,1,2
1972,IB310 (22),6,5,13:00,14:00,0,0,1,2
1973,IB310 (22),6,6,14:00,15:00,0,0,1,2
1974,IB310 (22),6,7,15:00,16:00,0,0,1,4
1975,IB310 (22),6,8,16:00,17:00,0,0,1,3
1976,IB310 (22),6,9,17:00,18:00,0,0,1,3
1977,IB310 (22),6,10,18:00,19:00,0,0,1,4
1978,IB310 (22),6,11,18:30,21:30,0,0,1,4
1979,IB311 (22),1,1,9:00,10:00,1,1,1,1
1980,IB311 (22),1,2,10:00,11:00,1,1,1,1
1981,IB311 (22),1,3,11:00,12:00,1,1,1,1
1982,IB311 (22),1,4,12:00,13:00,1,1,1,2
1983,IB311 (22),1,5,13:00,14:00,1,1,1,2
1984,IB311 (22),1,6,14:00,15:00,1,1,1,2
1985,IB311 (22),1,7,15:00,16:00,1,1,1,4
1986,IB311 (22),1,8,16:00,17:00,1,1,1,3
1987,IB311 (22),1,9,17:00,18:00,1,1,1,3
1988,IB311 (22),1,10,18:00,19:00,1,1,1,4
1989,IB311 (22),1,11,18:30,21:30,1,1,1,4
1990,IB311 (22),2,1,9:00,10:00,1,1,1,1
1991,IB311 (22),2,2,10:00,11:00,1,1,1,1
1992,IB311 (22),2,3,11:00,12:00,1,1,1,1
1993,IB311 (22),2,4,12:00,13:00,1,1,1,2
1994,IB311 (22),2,5,13:00,14:00,1,1,1,2
1995,IB311 (22),2,6,14:00,15:00,1,1,1,2
1996,IB311 (22),2,7,15:00,16:00,1,0,1,4
1997,IB311 (22),2,8,16:00,17:00,1,1,1,3
1998,IB311 (22),2,9,17:00,18:00,1,1,1,3
1999,IB311 (22),2,10,18:00,19:00,1,1,1,4
2000,IB311 (22),2,11,18:30,21:30,1,1,1,4
2001,IB311 (22),3,1,9:00,10:00,1,1,1,1
2002,IB311 (22),3,2,10:00,11:00,1,1,1,1
2003,IB311 (22),3,3,11:00,12:00,1,1,1,1
2004,IB311 (22),3,4,12:00,13:00,1,1,1,2
2005,IB311 (22),3,5,13:00,14:00,0,0,1,2
2006,IB311 (22),3,6,14:00,15:00,0,0,1,2
2007,IB311 (22),3,7,15:00,16:00,0,0,1,4
2008,IB311 (22),3,8,16:00,17:00,0,0,1,3
2009,IB311 (22),3,9,17:00,18:00,1,0,1,3
2010,IB311 (22),3,10,18:00,19:00,1,1,1,4
2011,IB311 (22),3,11,18:30,21:30,0,0,1,4
2012,IB311 (22),4,1,9:00,10:00,1,1,1,1
2013,IB311 (22),4,2,10:00,11:00,1,1,1,1
2014,IB311 (22),4,3,11:00,12:00,1,1,1,1
2015,IB311 (22),4,4,12:00,13:00,1,0,1,2
2016,IB311 (22),4,5,13:00,14:00,1,1,1,2
2017,IB311 (22),4,6,14:00,15:00,1,1,1,2
2018,IB311 (22),4,7,15:00,16:00,1,1,1,4
2019,IB311 (22),4,8,16:00,17:00,1,1,1,3
2020,IB311 (22),4,9,17:00,18:00,1,1,1,3
2021,IB311 (22),4,10,18:00,19:00,1,1,1,4
2022,IB311 (22),4,11,18:30,21:30,0,0,1,4
2023,IB311 (22),5,1,9:00,10:00,0,0,1,1
2024,IB311 (22),5,2,10:00,11:00,0,0,1,1
2025,IB311 (22),5,3,11:00,12:00,1,0,1,1
2026,IB311 (22),5,4,12:00,13:00,1,1,1,2
2027,IB311 (22),5,5,13:00,14:00,1,1,1,2
2028,IB311 (22),5,6,14:00,15:00,1,0,1,2
2029,IB311 (22),5,7,15:00,16:00,0,0,1,4
2030,IB311 (22),5,8,16:00,17:00,0,0,1,3
2031,IB311 (22),5,9,17:00,18:00,0,0,1,3
2032,IB311 (22),5,10,18:00,19:00,0,0,1,4
2033,IB311 (22),5,11,18:30,21:30,1,1,1,4
2034,IB311 (22),6,1,9:00,10:00,0,0,1,1
2035,IB311 (22),6,2,10:00,11:00,0,0,1,1
2036,IB311 (22),6,3,11:00,12:00,0,0,1,1
2037,IB311 (22),6,4,12:00,13:00,1,1,1,2
2038,IB311 (22),6,5,13:00,14:00,0,0,1,2
2039,IB311 (22),6,6,14:00,15:00,0,0,1,2
2040,IB311 (22),6,7,15:00,16:00,0,0,1,4
2041,IB311 (22),6,8,16:00,17:00,0,0,1,3
2042,IB311 (22),6,9,17:00,18:00,0,0,1,3
2043,IB311 (22),6,10,18:00,19:00,1,1,1,4
2044,IB311 (22),6,11,18:30,21:30,0,0,1,4
2045,IB313 (22),1,1,9:00,10:00,0,0,1,1
2046,IB313 (22),1,2,10:00,11:00,0,0,1,1
2047,IB313 (22),1,3,11:00,12:00,0,0,1,1
2048,IB313 (22),1,4,12:00,13:00,1,1,1,2
2049,IB313 (22),1,5,13:00,14:00,1,1,1,2
2050,IB313 (22),1,6,14:00,15:00,1,1,1,2
2051,IB313 (22),1,7,15:00,16:00,1,1,1,4
2052,IB313 (22),1,8,16:00,17:00,1,1,1,3
2053,IB313 (22),1,9,17:00,18:00,1,1,1,3
2054,IB313 (22),1,10,18:00,19:00,1,1,1,4
2055,IB313 (22),1,11,18:30,21:30,1,0,1,4
2056,IB313 (22),2,1,9:00,10:00,1,1,1,1
2057,IB313 (22),2,2,10:00,11:00,1,0,1,1
2058,IB313 (22),2,3,11:00,12:00,1,1,1,1
2059,IB313 (22),2,4,12:00,13:00,1,0,1,2
2060,IB313 (22),2,5,13:00,14:00,0,0,1,2
2061,IB313 (22),2,6,14:00,15:00,0,0,1,2
2062,IB313 (22),2,7,15:00,16:00,0,0,1,4
2063,IB313 (22),2,8,16:00,17:00,0,0,1,3
2064,IB313 (22),2,9,17:00,18:00,0,0,1,3
2065,IB313 (22),2,10,18:00,19:00,0,0,1,4
2066,IB313 (22),2,11,18:30,21:30,1,1,1,4
2067,IB313 (22),3,1,9:00,10:00,1,1,1,1
2068,IB313 (22),3,2,10:00,11:00,1,1,1,1
2069,IB313 (22),3,3,11:00,12:00,1,1,1,1
2070,IB313 (22),3,4,12:00,13:00,1,1,1,2
2071,IB313 (22),3,5,13:00,14:00,1,1,1,2
2072,IB313 (22),3,6,14:00,15:00,1,1,1,2
2073,IB313 (22),3,7,15:00,16:00,0,0,1,4
2074,IB313 (22),3,8,16:00,17:00,0,0,1,3
2075,IB313 (22),3,9,17:00,18:00,0,0,1,3
2076,IB313 (22),3,10,18:00,19:00,1,1,1,4
2077,IB313 (22),3,11,18:30,21:30,1,1,1,4
2078,IB313 (22),4,1,9:00,10:00,1,0,1,1
2079,IB313 (22),4,2,10:00,11:00,1,1,1,1
2080,IB313 (22),4,3,11:00,12:00,1,1,1,1
2081,IB313 (22),4,4,12:00,13:00,1,1,1,2
2082,IB313 (22),4,5,13:00,14:00,1,1,1,2
2083,IB313 (22),4,6,14:00,15:00,1,1,1,2
2084,IB313 (22),4,7,15:00,16:00,1,1,1,4
2085,IB313 (22),4,8,16:00,17:00,1,1,1,3
2086,IB313 (22),4,9,17:00,18:00,0,0,1,3
2087,IB313 (22),4,10,18:00,19:00,0,0,1,4
2088,IB313 (22),4,11,18:30,21:30,1,0,1,4
2089,IB313 (22),5,1,9:00,10:00,1,1,1,1
2090,IB313 (22),5,2,10:00,11:00,1,1,1,1
2091,IB313 (22),5,3,11:00,12:00,1,1,1,1
2092,IB313 (22),5,4,12:00,13:00,1,0,1,2
2093,IB313 (22),5,5,13:00,14:00,0,0,1,2
2094,IB313 (22),5,6,14:00,15:00,0,0,1,2
2095,IB313 (22),5,7,15:00,16:00,0,0,1,4
2096,IB313 (22),5,8,16:00,17:00,0,0,1,3
2097,IB313 (22),5,9,17:00,18:00,0,0,1,3
2098,IB313 (22),5,10,18:00,19:00,0,0,1,4
2099,IB313 (22),5,11,18:30,21:30,1,1,1,4
2100,IB313 (22),6,1,9:00,10:00,0,0,1,1
2101,IB313 (22),6,2,10:00,11:00,1,1,1,1
2102,IB313 (22),6,3,11:00,12:00,0,0,1,1
2103,IB313 (22),6,4,12:00,13:00,0,0,1,2
2104,IB313 (22),6,5,13:00,14:00,1,1,1,2
2105,IB313 (22),6,6,14:00,15:00,0,0,1,2
2106,IB313 (22),6,7,15:00,16:00,0,0,1,4
2107,IB313 (22),6,8,16:00,17:00,0,0,1,3
2108,IB313 (22),6,9,17:00,18:00,0,0,1,3
2109,IB313 (22),6,10,18:00,19:00,1,1,1,4
2110,IB313 (22),6,11,18:30,21:30,0,0,1,4
2111,IB316 (50),1,1,9:00,10:00,1,1,1,1
2112,IB316 (50),1,2,10:00,11:00,1,1,1,1
2113,IB316 (50),1,3,11:00,12:00,1,0,1,1
2114,IB316 (50),1,4,12:00,13:00,1,0,1,2
2115,IB316 (50),1,5,13:00,14:00,0,0,1,2
2116,IB316 (50),1,6,14:00,15:00,0,0,1,2
2117,IB316 (50),1,7,15:00,16:00,0,0,1,4
2118,IB316 (50),1,8,16:00,17:00,0,0,1,3
2119,IB316 (50),1,9,17:00,18:00,0,0,1,3
2120,IB316 (50),1,10,18:00,19:00,0,0,1,4
2121,IB316 (50),1,11,18:30,21:30,0,0,1,4
2122,IB316 (50),2,1,9:00,10:00,1,1,1,1
2123,IB316 (50),2,2,10:00,11:00,1,1,1,1
2124,IB316 (50),2,3,11:00,12:00,1,1,1,1
2125,IB316 (50),2,4,12:00,13:00,1,1,1,2
2126,IB316 (50),2,5,13:00,14:00,1,1,1,2
2127,IB316 (50),2,6,14:00,15:00,1,1,1,2
2128,IB316 (50),2,7,15:00,16:00,1,1,1,4
2129,IB316 (50),2,8,16:00,17:00,1,1,1,3
2130,IB316 (50),2,9,17:00,18:00,1,1,1,3
2131,IB316 (50),2,10,18:00,19:00,1,1,1,4
2132,IB316 (50),2,11,18:30,21:30,0,0,1,4
2133,IB316 (50),3,1,9:00,10:00,1,1,1,1
2134,IB316 (50),3,2,10:00,11:00,1,1,1,1
2135,IB316 (50),3,3,11:00,12:00,1,1,1,1
2136,IB316 (50),3,4,12:00,13:00,1,0,1,2
2137,IB316 (50),3,5,13:00,14:00,0,0,1,2
2138,IB316 (50),3,6,14:00,15:00,0,0,1,2
2139,IB316 (50),3,7,15:00,16:00,0,0,1,4
2140,IB316 (50),3,8,16:00,17:00,0,0,1,3
2141,IB316 (50),3,9,17:00,18:00,0,0,1,3
2142,IB316 (50),3,10,18:00,19:00,1,1,1,4
2143,IB316 (50),3,11,18:30,21:30,1,1,1,4
2144,IB316 (50),4,1,9:00,10:00,0,0,1,1
2145,IB316 (50),4,2,10:00,11:00,0,0,1,1
2146,IB316 (50),4,3,11:00,12:00,1,1,1,1
2147,IB316 (50),4,4,12:00,13:00,1,0,1,2
2148,IB316 (50),4,5,13:00,14:00,1,0,1,2
2149,IB316 (50),4,6,14:00,15:00,1,1,1,2
2150,IB316 (50),4,7,15:00,16:00,0,0,1,4
2151,IB316 (50),4,8,16:00,17:00,0,0,1,3
2152,IB316 (50),4,9,17:00,18:00,0,0,1,3
2153,IB316 (50),4,10,18:00,19:00,1,1,1,4
2154,IB316 (50),4,11,18:30,21:30,1,1,1,4
2155,IB316 (50),5,1,9:00,10:00,1,1,1,1
2156,IB316 (50),5,2,10:00,11:00,1,1,1,1
2157,IB316 (50),5,3,11:00,12:00,1,0,1,1
2158,IB316 (50),5,4,12:00,13:00,1,1,1,2
2159,IB316 (50),5,5,13:00,14:00,0,0,1,2
2160,IB316 (50),5,6,14:00,15:00,0,0,1,2
2161,IB316 (50),5,7,15:00,16:00,0,0,1,4
2162,IB316 (50),5,8,16:00,17:00,0,0,1,3
2163,IB316 (50),5,9,17:00,18:00,0,0,1,3
2164,IB316 (50),5,10,18:00,19:00,0,0,1,4
2165,IB316 (50),5,11,18:30,21:30,1,0,1,4
2166,IB316 (50),6,1,9:00,10:00,0,0,1,1
2167,IB316 (50),6,2,10:00,11:00,0,0,1,1
2168,IB316 (50),6,3,11:00,12:00,1,1,1,1
2169,IB316 (50),6,4,12:00,13:00,1,1,1,2
2170,IB316 (50),6,5,13:00,14:00,0,0,1,2
2171,IB316 (50),6,6,14:00,15:00,0,0,1,2
2172,IB316 (50),6,7,15:00,16:00,0,0,1,4
2173,IB316 (50),6,8,16:00,17:00,0,0,1,3
2174,IB316 (50),6,9,17:00,18:00,1,1,1,3
2175,IB316 (50),6,10,18:00,19:00,1,1,1,4
2176,IB316 (50),6,11,18:30,21:30,1,0,1,4
2177,LRC13 (20) Library Multimedia ,1,1,9:00,10:00,0,0,1,1
2178,LRC13 (20) Library Multimedia ,1,2,10:00,11:00,1,1,1,1
2179,LRC13 (20) Library Multimedia ,1,3,11:00,12:00,1,1,1,1
2180,LRC13 (20) Library Multimedia ,1,4,12:00,13:00,1,0,1,2
2181,LRC13 (20) Library Multimedia ,1,5,13:00,14:00,1,1,1,2
2182,LRC13 (20) Library Multimedia ,1,6,14:00,15:00,0,0,1,2
2183,LRC13 (20) Library Multimedia ,1,7,15:00,16:00,1,1,1,4
2184,LRC13 (20) Library Multimedia ,1,8,16:00,17:00,1,1,1,3
2185,LRC13 (20) Library Multimedia ,1,9,17:00,18:00,1,1,1,3
2186,LRC13 (20) Library Multimedia ,1,10,18:00,19:00,1,1,1,4
2187,LRC13 (20) Library Multimedia ,1,11,18:30,21:30,0,0,1,4
2188,LRC13 (20) Library Multimedia ,2,1,9:00,10:00,0,0,1,1
2189,LRC13 (20) Library Multimedia ,2,2,10:00,11:00,1,1,1,1
2190,LRC13 (20) Library Multimedia ,2,3,11:00,12:00,1,1,1,1
2191,LRC13 (20) Library Multimedia ,2,4,12:00,13:00,1,1,1,2
2192,LRC13 (20) Library Multimedia ,2,5,13:00,14:00,1,1,1,2
2193,LRC13 (20) Library Multimedia ,2,6,14:00,15:00,1,1,1,2
2194,LRC13 (20) Library Multimedia ,2,7,15:00,16:00,1,1,1,4
2195,LRC13 (20) Library Multimedia ,2,8,16:00,17:00,0,0,1,3
2196,LRC13 (20) Library Multimedia ,2,9,17:00,18:00,0,0,1,3
2197,LRC13 (20) Library Multimedia ,2,10,18:00,19:00,1,1,1,4
2198,LRC13 (20) Library Multimedia ,2,11,18:30,21:30,1,1,1,4
2199,LRC13 (20) Library Multimedia ,3,1,9:00,10:00,1,1,1,1
2200,LRC13 (20) Library Multimedia ,3,2,10:00,11:00,1,0,1,1
2201,LRC13 (20) Library Multimedia ,3,3,11:00,12:00,1,1,1,1
2202,LRC13 (20) Library Multimedia ,3,4,12:00,13:00,1,0,1,2
2203,LRC13 (20) Library Multimedia ,3,5,13:00,14:00,0,0,1,2
2204,LRC13 (20) Library Multimedia ,3,6,14:00,15:00,0,0,1,2
2205,LRC13 (20) Library Multimedia ,3,7,15:00,16:00,0,0,1,4
2206,LRC13 (20) Library Multimedia ,3,8,16:00,17:00,0,0,1,3
2207,LRC13 (20) Library Multimedia ,3,9,17:00,18:00,1,1,1,3
2208,LRC13 (20) Library Multimedia ,3,10,18:00,19:00,1,1,1,4
2209,LRC13 (20) Library Multimedia ,3,11,18:30,21:30,1,1,1,4
2210,LRC13 (20) Library Multimedia ,4,1,9:00,10:00,1,1,1,1
2211,LRC13 (20) Library Multimedia ,4,2,10:00,11:00,1,1,1,1
2212,LRC13 (20) Library Multimedia ,4,3,11:00,12:00,1,1,1,1
2213,LRC13 (20) Library Multimedia ,4,4,12:00,13:00,1,1,1,2
2214,LRC13 (20) Library Multimedia ,4,5,13:00,14:00,0,0,1,2
2215,LRC13 (20) Library Multimedia ,4,6,14:00,15:00,0,0,1,2
2216,LRC13 (20) Library Multimedia ,4,7,15:00,16:00,1,1,1,4
2217,LRC13 (20) Library Multimedia ,4,8,16:00,17:00,1,0,1,3
2218,LRC13 (20) Library Multimedia ,4,9,17:00,18:00,1,0,1,3
2219,LRC13 (20) Library Multimedia ,4,10,18:00,19:00,1,0,1,4
2220,LRC13 (20) Library Multimedia ,4,11,18:30,21:30,0,0,1,4
2221,LRC13 (20) Library Multimedia ,5,1,9:00,10:00,1,1,1,1
2222,LRC13 (20) Library Multimedia ,5,2,10:00,11:00,1,0,1,1
2223,LRC13 (20) Library Multimedia ,5,3,11:00,12:00,1,1,1,1
2224,LRC13 (20) Library Multimedia ,5,4,12:00,13:00,1,1,1,2
2225,LRC13 (20) Library Multimedia ,5,5,13:00,14:00,1,0,1,2
2226,LRC13 (20) Library Multimedia ,5,6,14:00,15:00,1,1,1,2
2227,LRC13 (20) Library Multimedia ,5,7,15:00,16:00,1,1,1,4
2228,LRC13 (20) Library Multimedia ,5,8,16:00,17:00,1,1,1,3
2229,LRC13 (20) Library Multimedia ,5,9,17:00,18:00,0,0,1,3
2230,LRC13 (20) Library Multimedia ,5,10,18:00,19:00,0,0,1,4
2231,LRC13 (20) Library Multimedia ,5,11,18:30,21:30,0,0,1,4
2232,LRC13 (20) Library Multimedia ,6,1,9:00,10:00,0,0,1,1
2233,LRC13 (20) Library Multimedia ,6,2,10:00,11:00,0,0,1,1
2234,LRC13 (20) Library Multimedia ,6,3,11:00,12:00,1,1,1,1
2235,LRC13 (20) Library Multimedia ,6,4,12:00,13:00,0,0,1,2
2236,LRC13 (20) Library Multimedia ,6,5,13:00,14:00,0,0,1,2
2237,LRC13 (20) Library Multimedia ,6,6,14:00,15:00,0,0,1,2
2238,LRC13 (20) Library Multimedia ,6,7,15:00,16:00,0,0,1,4
2239,LRC13 (20) Library Multimedia ,6,8,16:00,17:00,0,0,1,3
2240,LRC13 (20) Library Multimedia ,6,9,17:00,18:00,0,0,1,3
2241,LRC13 (20) Library Multimedia ,6,10,18:00,19:00,0,0,1,4
2242,LRC13 (20) Library Multimedia ,6,11,18:30,21:30,0,0,1,4
2243,Lyceum 91,1,1,9:00,10:00,1,1,1,1
2244,Lyceum 91,1,2,10:00,11:00,1,1,1,1
2245,Lyceum 91,1,3,11:00,12:00,1,1,1,1
2246,Lyceum 91,1,4,12:00,13:00,1,1,1,2
2247,Lyceum 91,1,5,13:00,14:00,0,0,1,2
2248,Lyceum 91,1,6,14:00,15:00,1,1,1,2
2249,Lyceum 91,1,7,15:00,16:00,1,1,1,4
2250,Lyceum 91,1,8,16:00,17:00,1,1,1,3
2251,Lyceum 91,1,9,17:00,18:00,1,1,1,3
2252,Lyceum 91,1,10,18:00,19:00,0,0,1,4
2253,Lyceum 91,1,11,18:30,21:30,1,1,1,4
2254,Lyceum 91,2,1,9:00,10:00,1,0,1,1
2255,Lyceum 91,2,2,10:00,11:00,1,1,1,1
2256,Lyceum 91,2,3,11:00,12:00,1,1,1,1
2257,Lyceum 91,2,4,12:00,13:00,1,0,1,2
2258,Lyceum 91,2,5,13:00,14:00,0,0,1,2
2259,Lyceum 91,2,6,14:00,15:00,0,0,1,2
2260,Lyceum 91,2,7,15:00,16:00,0,0,1,4
2261,Lyceum 91,2,8,16:00,17:00,0,0,1,3
2262,Lyceum 91,2,9,17:00,18:00,0,0,1,3
2263,Lyceum 91,2,10,18:00,19:00,0,0,1,4
2264,Lyceum 91,2,11,18:30,21:30,1,1,1,4
2265,Lyceum 91,3,1,9:00,10:00,1,1,1,1
2266,Lyceum 91,3,2,10:00,11:00,1,1,1,1
2267,Lyceum 91,3,3,11:00,12:00,1,1,1,1
2268,Lyceum 91,3,4,12:00,13:00,1,1,1,2
2269,Lyceum 91,3,5,13:00,14:00,1,1,1,2
2270,Lyceum 91,3,6,14:00,15:00,1,1,1,2
2271,Lyceum 91,3,7,15:00,16:00,1,1,1,4
2272,Lyceum 91,3,8,16:00,17:00,1,1,1,3
2273,Lyceum 91,3,9,17:00,18:00,1,1,1,3
2274,Lyceum 91,3,10,18:00,19:00,1,1,1,4
2275,Lyceum 91,3,11,18:30,21:30,1,1,1,4
2276,Lyceum 91,4,1,9:00,10:00,1,1,1,1
